suburb,postcode,type,elevation,population,median_income,sqkm,lat,lng,Dist_CBD,Dist_Geelong,Dist_Ballarat
Winchelsea,3241,Urban locality,87,1954,26260,235.965,-38.23356,143.94812,100.39489151287862,36.32977785454757,75.32304257119627
Aireys Inlet,3231,Urban locality,57,802,33852,19.614,-38.43789,144.09745,102.68736203513176,38.865500190808525,99.9531699993485
Winchelsea South,3241,Rural locality,155,179,26624,38.773,-38.32246,143.98296,102.74702487500326,37.355126430131065,85.51805158657024
Moggs Creek,3231,Urban locality,29,89,31616,1.868,-38.46226,144.06475,106.61718820509172,42.72108579587848,102.02505817881828
Deans Marsh,3235,Rural locality,177,269,35932,56.964,-38.40689,143.89954,114.03042936627556,48.60063684813879,94.18773224862842
Lorne,3232,Urban locality,408,1114,35880,102.652,-38.52328,143.91657,120.7824024361786,56.14173730843303,107.19000767973488
Pennyroyal,3235,Rural locality,271,86,46800,26.888,-38.43499,143.89035,116.49693241261912,51.12136107621904,97.27431221359416
Benwerrin,3235,Rural locality,500,5,32448,52.79,-38.49115,143.90997,118.94226063796296,53.96837461608503,103.59113873825804
Wensleydale,3241,Rural locality,131,107,29016,83.375,-38.37351,144.0517,101.14488816162893,35.999773902425325,92.12138648040664
Boonah,3235,Rural locality,299,21,29848,53.74,-38.42564,143.97981,109.64851162408712,44.53421715720117,96.85857266749856
Big Hill,3231,Rural locality,210,31,32760,9.954,-38.48999,144.00494,112.55109972556728,48.325930402710725,104.23378746468202
Wurdiboluc,3241,Rural locality,137,138,37024,25.773,-38.28918,144.05135,95.7272364776933,30.33474072016622,82.93867302791449
Swan Hill,3585,Urban locality,74,10905,31408,126.581,-35.36213,143.52343,301.401511665546,318.61851936889207,246.19580418091076
Robinvale,3549,Urban locality,64,3088,28132,75.49,-34.61591,142.7503,407.2299577302461,418.2316463355822,341.9723271624282
Wemen,3549,Rural locality,71,111,39624,105.56,-34.80431,142.67263,392.54286753699057,401.0946456036564,324.13272764360016
Lake Powell,3597,Rural locality,66,19,12948,138.866,-34.71438,142.94228,389.348719136966,402.23098276001184,326.77787060874925
Tol Tol,3549,Rural locality,69,142,33436,59.774,-34.64947,142.82943,400.5184049748936,412.3276450520579,336.3939007518188
Liparoo,3549,Rural locality,64,38,29848,107.91,-34.80854,142.58042,396.5225325330455,403.8127792096687,326.47517676016906
Happy Valley,3549,Rural locality,65,81,28912,46.48,-34.6952,142.71256,401.19572391807225,411.1241720488371,334.54178962453653
Annuello,3549,Rural locality,59,25,29900,320.811,-34.85264,142.84647,379.9387451002403,390.48591970908296,314.2393318468484
Boundary Bend,3599,Rural locality,61,132,27300,163.788,-34.72977,143.11004,381.0387007359033,396.1448456540817,321.6853704102929
Bannerton,3549,Rural locality,76,40,56836,168.55,-34.73779,142.79209,393.5106396915237,404.18305407384094,327.8925156897401
Manangatang,3546,Rural locality,59,309,25376,448.049,-35.05488,142.90002,358.0059516690612,367.6810983954962,291.2908363221263
Bolton,3546,Rural locality,59,12,54184,139.384,-34.96158,142.93323,365.50377658060825,376.4287696873623,300.4184788899896
Nyah West,3595,Urban locality,82,663,22100,36.578,-35.17827,143.3425,326.90756808552584,342.4355159775087,268.7582041795226
Nyah,3594,Rural locality,76,530,26676,29.031,-35.14566,143.36225,329.4047025571399,345.48735171261546,272.04681414351126
Beverford,3590,Rural locality,66,336,27144,32.629,-35.22378,143.46994,317.4095151384575,334.70462839181687,262.055889009181
Waitchie,3544,Rural locality,59,48,37700,312.945,-35.38549,143.11698,316.33167541045066,326.4212824708156,250.54880267198277
Turoar,3546,Rural locality,57,0,0,143.561,-35.18146,143.07915,337.6831754699103,348.99538479069736,273.36818734715274
Gerahmin,3546,Rural locality,49,21,34788,136.299,-35.18103,142.79555,351.0461579942035,358.04990523000055,280.87748095428964
Chinkapook,3546,Rural locality,60,32,45032,207.729,-35.18157,142.945,343.80631198579766,353.049011825554,276.6220792555183
Piangil,3597,Rural locality,61,259,26988,270.261,-35.05308,143.22739,344.0131950541336,358.6376844763178,284.32956948987857
Woorinen South,3588,Urban locality,73,356,28340,32.85,-35.2883,143.45497,311.4666022597714,328.04858505266816,255.1222083042181
Woorinen,3589,Rural locality,70,260,29224,13.184,-35.26437,143.47189,313.2311610305485,330.27265561854875,257.55686653648075
Tresco West,3584,Rural locality,75,152,25376,37.139,-35.50617,143.63687,282.56087909122215,300.75116667525987,229.24163355799783
Lake Boga,3584,Urban locality,69,985,30108,63.649,-35.44773,143.65429,287.8594387088358,306.7942674497994,235.59989273945288
Polisbet,3585,Rural locality,60,5,23348,72.739,-35.27186,143.14734,325.8856701060944,337.50354319017373,262.117006571476
Ultima,3544,Rural locality,82,174,26364,259.18,-35.48005,143.26669,300.40961721954045,312.14730149680264,237.12075728483995
Murrawee,3586,Rural locality,68,143,36244,7.031,-35.29899,143.51416,308.1348920555397,325.64798606257887,253.266805419432
Tyntynder,3586,Rural locality,65,151,26780,32.558,-35.24148,143.54776,312.7441436290306,331.2232126112112,259.2912502961044
Woorinen North,3589,Rural locality,67,87,34944,17.007,-35.23627,143.42881,317.7130485183771,334.23489672158195,261.1809029766429
Tresco,3583,Rural locality,74,209,24336,28.757,-35.49817,143.69436,281.2700669895588,300.58668891579214,229.76534179143283
Wandown,3549,Rural locality,67,0,0,95.94,-34.82054,142.9278,379.5030478867429,391.428493760289,315.68125091278046
Kooloonong,3597,Rural locality,67,39,28600,378.105,-34.8583,143.13663,367.1013927693213,381.7378770221541,307.1982161832271
Narrung,3597,Rural locality,58,18,35724,41.023,-34.77706,143.22827,371.7399865863472,388.2270534253767,314.490145449128
Kenley,3597,Rural locality,61,48,34736,86.4,-34.83215,143.30571,363.2732351495207,380.5475803813462,307.28411363476465
Natya,3597,Rural locality,60,38,39624,234.24,-34.9424,143.1871,356.6786930607448,371.4792838080142,297.1149819718236
Wood Wood,3596,Rural locality,73,85,24336,7.913,-35.09983,143.33041,335.24956632014505,351.148806614323,277.5421892771419
Cocamba,3546,Rural locality,55,4,0,54.489,-35.10997,142.90014,352.7315935317709,361.9337979465624,285.4246466760373
Winnambool,3546,Rural locality,56,22,18200,106.462,-34.96013,142.76756,373.23101938294496,381.8044336667267,304.95787323145817
Miralie,3596,Rural locality,76,0,0,9.249,-35.12381,143.32768,332.9486260509298,348.6340815806259,274.95358998027626
Gowanford,3544,Rural locality,59,3,44148,48.644,-35.41078,143.19172,310.4728347433466,321.572960197745,246.1563631966837
Chinangin,3544,Rural locality,71,6,0,61.541,-35.53275,143.17545,299.5840622026479,309.21700791073044,233.36465933354688
Murnungin,3544,Rural locality,91,12,38948,75.526,-35.61473,143.23771,288.86938143313705,298.75616950577745,223.13888255397865
Tyntynder South,3586,Rural locality,71,268,30888,17.137,-35.27798,143.51559,310.21063615462464,327.8960403667269,255.57247654625888
Kunat,3585,Rural locality,93,36,32448,116.127,-35.51498,143.53933,285.4299609809843,301.7490956020124,229.1480207698782
Ultima East,3544,Rural locality,84,3,18200,45.219,-35.43061,143.3741,300.5575114200604,314.61607554163777,240.6191616289095
Goschen,3585,Rural locality,96,27,39208,161.465,-35.49578,143.45248,290.856264063104,305.75195439571246,232.31950762391384
Pental Island,3586,Rural locality,72,135,37024,79.032,-35.40133,143.69167,291.2811270177562,311.2087936330176,240.5294900833173
Castle Donnington,3585,Rural locality,73,131,28756,45.947,-35.42118,143.57546,293.4658573556228,311.1680825422556,239.1578462873556
Winlaton,3585,Rural locality,69,7,38948,31.638,-35.48235,143.74705,281.039056992566,301.44370824743174,231.2909589777888
Fish Point,3585,Rural locality,72,15,22516,31.521,-35.44308,143.73555,285.4746712018276,305.92530406726183,235.6958297144808
Vinifera,3591,Rural locality,74,159,32188,18.912,-35.21263,143.39732,321.31018453865016,337.48210678724894,264.19851384126326
Chillingollah,3585,Rural locality,57,5,0,35.892,-35.27592,143.04589,330.0995047720559,340.0570232810132,263.9979272639897
Murraydale,3586,Rural locality,66,125,35100,12.226,-35.28173,143.56634,307.9669116875404,326.4924865128078,254.66983774059625
Towan,3596,Rural locality,80,11,49348,123.988,-35.1494,143.22346,334.60974019980915,348.4500251327356,273.89847170402186
Nyrraby,3585,Rural locality,79,18,35724,123.122,-35.22109,143.22348,327.53793380492465,340.81085734272403,266.0938474655215
Swan Hill West,3585,Rural locality,87,4,0,94.094,-35.3699,143.39804,305.5689934382146,320.54819262750584,246.91285260914145
Pira,3585,Rural locality,83,10,0,58.502,-35.24837,143.37233,318.7122813419546,334.20632546949395,260.62563193986523
Nowie,3585,Rural locality,67,21,23348,125.784,-35.32766,143.28456,314.4706192392484,327.8685101780859,253.36989945645905
Bulga,3586,Rural locality,84,3,0,62.893,-35.30452,143.35101,313.9812965836745,328.6838135507641,254.79066971286213
Tallangatta,3700,Urban locality,504,1082,28236,55.527,-36.23537,147.18529,264.0559722268514,329.209505973017,331.35610619988944
Bellbridge,3691,Urban locality,189,370,33956,1.413,-36.09798,147.05838,266.58285299284404,331.21255359887346,328.79849775133414
Bethanga,3691,Urban locality,248,471,35464,116.007,-36.15196,147.12066,266.22720038906994,331.1157056136482,330.65183088364165
Talgarno,3691,Rural locality,208,219,34008,141.838,-36.06479,147.16014,275.5948153044497,340.3504649897026,338.5507812940603
Jarvis Creek,3700,Rural locality,383,43,40248,58.87,-36.1761,147.19509,269.17800454604134,334.2364297826471,335.21445650986203
Georges Creek,3700,Rural locality,307,62,37128,48.649,-36.1533,147.25756,275.0066477928449,340.1082583616125,341.3539070546129
Bullioh,3700,Rural locality,445,75,34372,96.786,-36.17568,147.35928,280.1180311967468,345.3687073013453,348.27146257579244
Old Tallangatta,3701,Rural locality,187,35,27924,1.4,-36.20119,147.24727,270.72721322700033,335.89805083087674,338.0428334096672
Tallangatta South,3701,Rural locality,217,139,36920,267.009,-36.3338,147.28754,263.8401413452473,329.213171014427,334.7379898239031
Granya,3701,Rural locality,360,99,22880,97.555,-36.09446,147.30683,282.70705704885444,347.767953298493,348.37242722118987
Corryong,3707,Urban locality,290,1348,23816,69.164,-36.18551,147.89944,317.4470916686045,382.8762507423562,391.4841430215778
Eskdale,3701,Rural locality,488,242,24388,309.179,-36.52137,147.22848,246.87903505537545,312.3184558864764,321.54782951187565
Tallangatta Valley,3701,Rural locality,627,202,34268,377.736,-36.32508,147.46445,276.8672010124064,342.29925785860536,349.54631525439027
Mitta Mitta,3701,Rural locality,518,171,25324,788.953,-36.61073,147.38788,252.9949754996164,318.319213359801,331.3130128855062
Walwa,3709,Rural locality,262,177,25116,109.383,-35.99525,147.73906,319.0746310883207,384.4136908981655,387.80899606179065
Cudgewa,3705,Rural locality,284,261,28912,238.419,-36.15122,147.80885,313.1562084427414,378.59486340211015,385.6864978031346
Tallandoon,3701,Rural locality,226,79,42640,84.166,-36.41181,147.2346,254.7069198064736,320.1131168616751,326.82215764065245
Tallangatta East,3700,Rural locality,561,56,29120,22.581,-36.21632,147.28218,271.93949331109854,337.17168784638704,340.0524467913634
Guys Forest,3709,Rural locality,785,18,97500,180.805,-36.08896,147.67425,307.9316283985801,373.3111448444976,377.84981352153306
Koetong,3704,Rural locality,706,20,32188,168.361,-36.16054,147.50037,290.8278901482616,356.17134657252217,360.321494392985
Shelley,3701,Rural locality,702,7,46748,156.145,-36.20019,147.55875,292.0876339120983,357.49080036612213,363.07548161936535
Berringama,3691,Rural locality,534,37,20384,86.015,-36.1981,147.66652,299.836284568605,365.26774250158553,371.9070543602998
Lucyvale,3691,Rural locality,663,28,26988,166.478,-36.31406,147.60528,287.6998842964763,353.1382098767766,361.5752370066076
Biggara,3707,Rural locality,912,49,35360,166.727,-36.34191,147.99158,314.58427849727155,379.8513535234822,392.35348961725913
Thowgla Valley,3707,Rural locality,368,82,25740,127.103,-36.27069,147.92866,314.18988572093417,379.5646685234997,390.111762479702
Towong Upper,3707,Rural locality,392,34,25532,38.594,-36.2098,148.01086,324.091439385868,389.4775308326153,399.54666078676456
Tom Groggin,3707,Rural locality,943,0,0,512.743,-36.58301,148.09192,309.07024870689133,373.74145099944855,391.9064957914425
Pine Mountain,3709,Rural locality,864,34,22516,59.73,-36.0129,147.83586,324.5386584250203,389.9369899331207,394.6334042426602
Bungil,3691,Rural locality,460,11,156000,95.732,-36.08417,147.40241,289.7879017897728,354.9500584810538,356.4548956691597
Thologolong,3691,Rural locality,293,11,22516,93.429,-35.98891,147.42107,298.23495948799814,363.2592250778914,363.0815740200807
Colac Colac,3707,Rural locality,329,51,38948,31.382,-36.22209,147.84406,311.0390067181096,376.4667620545416,385.2886136250933
Towong,3707,Rural locality,250,132,25428,77.386,-36.11955,147.97487,327.23210797839187,392.66671830288254,400.6884234132112
Burrowye,3709,Rural locality,300,43,42900,130.578,-36.02441,147.5291,302.6939866262471,367.90172832038223,369.63482618616496
Tintaldra,3708,Rural locality,258,60,24232,75.517,-36.05404,147.921,327.7190337059017,393.1536818114918,399.4407640165332
Mount Alfred,3709,Rural locality,309,26,32084,61.582,-35.99777,147.61323,310.3182174754726,375.5686855874794,377.6972601735615
Wangaratta,3677,Urban locality,147,18102,30160,48.799,-36.36637,146.31853,200.9101807577536,263.96832240970446,256.5781506061804
Wangaratta South,3678,Urban locality,180,509,32916,49.501,-36.39747,146.24578,194.2897782371576,257.11240211349,249.2220943865613
Waldara,3678,Urban locality,148,618,39572,8.413,-36.31967,146.28382,203.3254231260836,265.9383884094673,256.7543424430975
Londrigan,3678,Rural locality,166,127,28132,35.591,-36.34439,146.45004,210.0076553230363,273.59501038645885,267.8965457006798
Everton Upper,3678,Rural locality,323,158,33332,68.494,-36.37691,146.57018,214.1280311530951,278.323872508139,275.3710201965812
Boorhaman,3678,Rural locality,145,129,27456,92.142,-36.22917,146.31867,213.39601300796184,275.7208556027564,264.9694158521802
Springhurst,3682,Rural locality,198,348,34268,118.448,-36.2117,146.45228,221.8683488158092,284.8334001783612,275.97435127169086
Tarrawingee,3678,Rural locality,170,370,32552,53.651,-36.38943,146.46704,207.0776400031125,270.9412694634073,266.66075647910264
Killawarra,3678,Rural locality,256,418,32500,117.92,-36.25063,146.20801,205.9885937600904,267.72944164044014,255.47674939406537
Boorhaman North,3685,Rural locality,144,49,34528,38.656,-36.10156,146.24539,221.89718092110687,283.0374836252051,268.0789282158376
Peechelba East,3678,Rural locality,141,45,35724,32.502,-36.15547,146.25909,217.3959620075292,278.93527269986987,265.41790910897964
Wangandary,3678,Rural locality,170,227,35048,42.98,-36.32889,146.23447,199.9828378801928,262.3494703431797,252.4990891303592
Byawatha,3678,Rural locality,224,155,35932,93.165,-36.28869,146.47271,216.13261058955484,279.5621592514468,272.8686071512663
Murmungee,3747,Rural locality,276,57,26624,52.479,-36.44877,146.67077,214.3876206897229,279.1304421540862,279.52195270873057
Bowmans Forest,3735,Rural locality,215,96,37232,56.088,-36.46635,146.62943,210.4075373935993,275.1022627762461,275.340181601525
East Wangaratta,3678,Rural locality,149,80,26624,20.291,-36.36283,146.38005,204.5341378410793,267.88661904022285,261.47413886401205
Boorhaman East,3678,Rural locality,143,17,39624,32.477,-36.16262,146.3344,220.34416907152624,282.4044758480809,270.3954394239824
Everton,3678,Rural locality,187,203,27716,42.489,-36.44291,146.55243,207.59552116387823,271.9869649400488,270.4461216099196
Boralma,3682,Rural locality,154,69,31824,37.736,-36.23752,146.39952,216.76861863032715,279.5908083083661,270.444056808288
North Wangaratta,3678,Rural locality,147,288,33436,29.277,-36.32091,146.34429,206.3522541395752,269.3096655789236,261.22717622478
Bowser,3678,Rural locality,153,47,42640,5.296,-36.31019,146.36207,208.2539525500204,271.24992331525453,263.2115098006191
Dockers Plains,3678,Rural locality,150,54,31824,39.871,-36.28765,146.338,209.0285319886252,271.7773036467661,262.7670151675034
Bobinawarrah,3678,Rural locality,188,83,40820,74.08,-36.53531,146.48577,196.00109546171328,260.5315844815742,260.419234145738
